t,GFP,RFP
1,683.67,112.0
2,1080.0,86.0
3,1265.3,151.3
4,1170.0,49.30000000000001
5,2613.0,27.0
6,5523.8,124.19999999999999
7,5989.6,194.60000000000002
8,10986.2,218.79999999999995
10,17705.0,363.2
12,27515.678260869565,490.0
14,33286.965217391305,506.8
16,35179.608695652176,335.2
18,33173.05217391304,252.60000000000002
20,40867.01739130435,295.0
29,38814.0,286.6
