,t,GFP,RFP
1,1.5,3.025811965133575,-10.046649249713276
2,2.5,26.210477177906355,8.9621334487374
3,3.5,-5.172611681722737,49.7721141967464
4,4.5,1.1186209376260565,-12.33866071730445
5,5.5,2.115610882456444,4.696407948479642
6,6.5,2.61171102546378,11.922113886964311
7,7.5,0.8800445580427103,1.9853728014188892
8,9.0,1.5074268229696242,2.6944988801948484
9,11.0,1.3447548055065937,2.231145595071895
10,13.0,6.138335790928092,4.795252581505478
11,15.0,8.202354869386879,37.72337628795018
12,17.0,-17.60909903972274,9.927389053401502
13,19.0,5.5345565263890535,3.201646513795285
14,24.5,-81.73114335004513,-33.40243014779796
