,t,GFP,RFP
1,1.5,6.317021331489372,-1.0
2,2.5,7.263861831813213,0.29031870849042674
3,3.5,-71.29668010876338,-0.29031870849042674
4,4.5,-7.431948188156008,0.6069072394272481
5,5.5,6.992473371322412,0.600054650448847
6,6.5,4.294349225896677,2.1951072357502026
7,7.5,1.2759390765297396,-2.804744328558834
8,9.0,1.608243286063147,0.986760977603366
9,11.0,1.7106701752507039,1.7054960309795182
10,13.0,4.94664908413991,2.5810793580509652
11,15.0,5.221036499828152,28.019411102943774
12,17.0,13.661537418474163,9.020994264129255
13,19.0,8.677820548306656,5.488125616621889
14,24.5,-21.922482832900624,-32.42588364654019
